record_id_wav,record_id_text
2010303_en_5_7_104,2010303_en_5_7_104	@breath
2010303_en_6_8_100,2010303_en_6_8_100	@eh
2010303_en_6_8_101,2010303_en_6_8_101	@em
2010303_en_6_8_102,2010303_en_6_8_102	@em
2010303_en_6_8_103,2010303_en_6_8_103	cola
2010303_en_6_8_104,2010303_en_6_8_104	thank
2010303_en_6_8_105,2010303_en_6_8_105	bye
2010304_en_5_7_100,2010304_en_5_7_100	@e
2010304_en_5_7_101,2010304_en_5_7_101	@sil
2010304_en_5_7_102,2010304_en_5_7_102	
2010304_en_5_7_103,2010304_en_5_7_103	i'm
2010304_en_5_7_104,2010304_en_5_7_104	@ns
2010307_en_6_8_105,2010307_en_6_8_105	@ns
2010309_en_5_7_100,2010309_en_5_7_100	@ns
2010309_en_5_7_101,2010309_en_5_7_101	@breath
2010309_en_5_7_102,2010309_en_5_7_102	my
2010309_en_5_7_103,2010309_en_5_7_103	@voice
2010309_en_5_7_104,2010309_en_5_7_104	@breath
2010312_en_5_7_100,2010312_en_5_7_100	@sil
2010312_en_5_7_101,2010312_en_5_7_101	@sil
2010312_en_5_7_102,2010312_en_5_7_102	@sil
2010312_en_5_7_103,2010312_en_5_7_103	@sil
2010312_en_5_7_104,2010312_en_5_7_104	@sil
2010313_en_5_7_100,2010313_en_5_7_100	@sil
2010313_en_5_7_101,2010313_en_5_7_101	@sil
2010313_en_5_7_102,2010313_en_5_7_102	@sil
2010313_en_5_7_103,2010313_en_5_7_103	@sil
2010313_en_5_7_104,2010313_en_5_7_104	@sil
2010316_en_5_7_100,2010316_en_5_7_100	eleven
2010316_en_5_7_101,2010316_en_5_7_101	i
2010316_en_5_7_102,2010316_en_5_7_102	my
2010316_en_5_7_103,2010316_en_5_7_103	my
2010316_en_5_7_104,2010316_en_5_7_104	@bkg
2010316_en_6_8_105,2010316_en_6_8_105	-dbye
2010317_en_5_7_100,2010317_en_5_7_100	i
2010317_en_5_7_101,2010317_en_5_7_101	i
2010317_en_5_7_102,2010317_en_5_7_102	-t
2010317_en_5_7_103,2010317_en_5_7_103	my
2010317_en_5_7_104,2010317_en_5_7_104	@em
2010319_en_5_7_100,2010319_en_5_7_100	
2010319_en_5_7_101,2010319_en_5_7_101	i
2010319_en_5_7_102,2010319_en_5_7_102	my
2010319_en_5_7_103,2010319_en_5_7_103	my
2010319_en_5_7_104,2010319_en_5_7_104	@bkg
2010322_en_5_7_100,2010322_en_5_7_100	@sil
2010322_en_5_7_101,2010322_en_5_7_101	@sil
2010322_en_5_7_102,2010322_en_5_7_102	ride
2010322_en_5_7_103,2010322_en_5_7_103	
2010322_en_5_7_104,2010322_en_5_7_104	@bkg
2020103_en_5_7_100,2020103_en_5_7_100	@ns
2020103_en_5_7_101,2020103_en_5_7_101	@voice
2020103_en_5_7_102,2020103_en_5_7_102	hobby
2020103_en_5_7_103,2020103_en_5_7_103	@voice
2020103_en_5_7_104,2020103_en_5_7_104	@ns
2020103_en_6_8_100,2020103_en_6_8_100	@ns
2020103_en_6_8_101,2020103_en_6_8_101	@voice
2020103_en_6_8_102,2020103_en_6_8_102	@ns
2020103_en_6_8_103,2020103_en_6_8_103	@bkg
2020103_en_6_8_105,2020103_en_6_8_105	@bkg
2020104_en_5_7_100,2020104_en_5_7_100	@voice
2020104_en_5_7_101,2020104_en_5_7_101	
2020104_en_5_7_102,2020104_en_5_7_102	
2020104_en_5_7_103,2020104_en_5_7_103	
2020104_en_5_7_104,2020104_en_5_7_104	
2020104_en_6_8_100,2020104_en_6_8_100	@voice
2020104_en_6_8_101,2020104_en_6_8_101	@voice
2020104_en_6_8_102,2020104_en_6_8_102	@bkg
2020104_en_6_8_103,2020104_en_6_8_103	
2020104_en_6_8_105,2020104_en_6_8_105	@voice
2020107_en_5_7_100,2020107_en_5_7_100	i
2020107_en_5_7_101,2020107_en_5_7_101	@bkg
2020107_en_5_7_102,2020107_en_5_7_102	my
2020107_en_5_7_103,2020107_en_5_7_103	my
2020107_en_5_7_104,2020107_en_5_7_104	my
2020108_en_5_7_100,2020108_en_5_7_100	@breath
2020108_en_5_7_101,2020108_en_5_7_101	
2020108_en_5_7_102,2020108_en_5_7_102	@voice
2020108_en_5_7_103,2020108_en_5_7_103	my
2020108_en_5_7_104,2020108_en_5_7_104	@ns
2020108_en_6_8_100,2020108_en_6_8_100	@ns
2020108_en_6_8_101,2020108_en_6_8_101	yes
2020108_en_6_8_102,2020108_en_6_8_102	@breath
2020108_en_6_8_103,2020108_en_6_8_103	my
2020108_en_6_8_104,2020108_en_6_8_104	@breath
2020108_en_6_8_105,2020108_en_6_8_105	-ye
2020111_en_5_7_100,2020111_en_5_7_100	@voice
2020111_en_5_7_101,2020111_en_5_7_101	@bkg
2020111_en_5_7_102,2020111_en_5_7_102	my
2020111_en_5_7_103,2020111_en_5_7_103	my
2020111_en_5_7_104,2020111_en_5_7_104	@ns
2020111_en_6_8_100,2020111_en_6_8_100	@ns
2020111_en_6_8_101,2020111_en_6_8_101	yes
2020111_en_6_8_102,2020111_en_6_8_102	salami
2020111_en_6_8_103,2020111_en_6_8_103	@breath
2020111_en_6_8_104,2020111_en_6_8_104	yes
2020111_en_6_8_105,2020111_en_6_8_105	@ns
2020113_en_5_7_100,2020113_en_5_7_100	@ns
2020113_en_5_7_101,2020113_en_5_7_101	@sil
2020113_en_5_7_102,2020113_en_5_7_102	i
2020113_en_5_7_103,2020113_en_5_7_103	@breath
2020113_en_5_7_104,2020113_en_5_7_104	my
2020113_en_6_8_100,2020113_en_6_8_100	@voice
2020113_en_6_8_101,2020113_en_6_8_101	yes
2020113_en_6_8_102,2020113_en_6_8_102	
2020113_en_6_8_103,2020113_en_6_8_103	@em
2020113_en_6_8_104,2020113_en_6_8_104	
2020114_en_6_8_100,2020114_en_6_8_100	@bkg
2020114_en_6_8_101,2020114_en_6_8_101	yes
2020114_en_6_8_102,2020114_en_6_8_102	@e
2020114_en_6_8_103,2020114_en_6_8_103	do
2020114_en_6_8_104,2020114_en_6_8_104	yes
2020114_en_6_8_105,2020114_en_6_8_105	thank
2020116_en_5_7_100,2020116_en_5_7_100	@bkg
2020116_en_5_7_101,2020116_en_5_7_101	@breath
2020116_en_5_7_102,2020116_en_5_7_102	my
2020116_en_5_7_103,2020116_en_5_7_103	
2020116_en_5_7_104,2020116_en_5_7_104	@sil
2020116_en_6_8_100,2020116_en_6_8_100	@voice
2020116_en_6_8_101,2020116_en_6_8_101	i
2020116_en_6_8_102,2020116_en_6_8_102	@voice
2020116_en_6_8_103,2020116_en_6_8_103	water
2020116_en_6_8_104,2020116_en_6_8_104	@ns
2020116_en_6_8_105,2020116_en_6_8_105	@voice
2020117_en_5_7_100,2020117_en_5_7_100	
2020117_en_5_7_101,2020117_en_5_7_101	@voice
2020117_en_5_7_102,2020117_en_5_7_102	
2020117_en_5_7_103,2020117_en_5_7_103	@bkg
2020117_en_5_7_104,2020117_en_5_7_104	-cult
2020117_en_6_8_100,2020117_en_6_8_100	
2020117_en_6_8_101,2020117_en_6_8_101	yes
2020117_en_6_8_102,2020117_en_6_8_102	pizza
2020117_en_6_8_103,2020117_en_6_8_103	water
2020117_en_6_8_104,2020117_en_6_8_104	yes
2020117_en_6_8_105,2020117_en_6_8_105	goodbye
2020119_en_5_7_100,2020119_en_5_7_100	@breath
2020119_en_5_7_101,2020119_en_5_7_101	@breath
2020119_en_5_7_102,2020119_en_5_7_102	my
2020119_en_5_7_103,2020119_en_5_7_103	
2020119_en_6_8_100,2020119_en_6_8_100	@bkg
2020119_en_6_8_101,2020119_en_6_8_101	@o
2020119_en_6_8_102,2020119_en_6_8_102	
2020119_en_6_8_103,2020119_en_6_8_103	@e
2020119_en_6_8_104,2020119_en_6_8_104	@ns
2020119_en_6_8_105,2020119_en_6_8_105	
2020120_en_5_7_100,2020120_en_5_7_100	
2020120_en_5_7_101,2020120_en_5_7_101	@voice
2020120_en_5_7_102,2020120_en_5_7_102	my
2020120_en_5_7_103,2020120_en_5_7_103	@bkg
2020120_en_5_7_104,2020120_en_5_7_104	
2020120_en_6_8_100,2020120_en_6_8_100	hello
2020120_en_6_8_101,2020120_en_6_8_101	
2020120_en_6_8_102,2020120_en_6_8_102	i
2020120_en_6_8_103,2020120_en_6_8_103	i
2020120_en_6_8_104,2020120_en_6_8_104	
2020120_en_6_8_105,2020120_en_6_8_105	bye
2020122_en_5_7_100,2020122_en_5_7_100	
2020122_en_5_7_101,2020122_en_5_7_101	i
2020122_en_5_7_102,2020122_en_5_7_102	my
2020122_en_5_7_103,2020122_en_5_7_103	@bkg
2020122_en_5_7_104,2020122_en_5_7_104	@sil
2020122_en_6_8_100,2020122_en_6_8_100	@breath
2020122_en_6_8_101,2020122_en_6_8_101	my
2020122_en_6_8_102,2020122_en_6_8_102	@ns
2020122_en_6_8_103,2020122_en_6_8_103	something
2020122_en_6_8_104,2020122_en_6_8_104	-x
2020122_en_6_8_105,2020122_en_6_8_105	@voice
2020201_en_5_7_100,2020201_en_5_7_100	i'm
2020201_en_5_7_101,2020201_en_5_7_101	i
2020201_en_5_7_102,2020201_en_5_7_102	-ies
2020201_en_5_7_103,2020201_en_5_7_103	-y
2020201_en_5_7_104,2020201_en_5_7_104	my
2020201_en_6_8_100,2020201_en_6_8_100	-o
2020201_en_6_8_101,2020201_en_6_8_101	i
2020201_en_6_8_102,2020201_en_6_8_102	-zza
2020201_en_6_8_103,2020201_en_6_8_103	yes
2020201_en_6_8_104,2020201_en_6_8_104	@e
2020201_en_6_8_105,2020201_en_6_8_105	bye
2020203_en_5_7_100,2020203_en_5_7_100	@voice
2020203_en_5_7_101,2020203_en_5_7_101	i
2020203_en_5_7_102,2020203_en_5_7_102	@e
2020203_en_5_7_103,2020203_en_5_7_103	@em
2020203_en_5_7_104,2020203_en_5_7_104	@voice
2020203_en_6_8_100,2020203_en_6_8_100	-ow
2020203_en_6_8_101,2020203_en_6_8_101	@m
2020203_en_6_8_102,2020203_en_6_8_102	-lami
2020203_en_6_8_103,2020203_en_6_8_103	no
2020204_en_5_7_100,2020204_en_5_7_100	i
2020204_en_5_7_101,2020204_en_5_7_101	i
2020204_en_5_7_102,2020204_en_5_7_102	my
2020204_en_5_7_103,2020204_en_5_7_103	my
2020204_en_5_7_104,2020204_en_5_7_104	my
2020204_en_6_8_100,2020204_en_6_8_100	i'm
2020204_en_6_8_101,2020204_en_6_8_101	no
2020204_en_6_8_102,2020204_en_6_8_102	salami
2020204_en_6_8_103,2020204_en_6_8_103	@bkg
2020204_en_6_8_104,2020204_en_6_8_104	@voice
2020206_en_5_7_100,2020206_en_5_7_100	my
2020206_en_5_7_101,2020206_en_5_7_101	@voice
2020206_en_5_7_102,2020206_en_5_7_102	@voice
2020206_en_5_7_103,2020206_en_5_7_103	my
2020206_en_5_7_104,2020206_en_5_7_104	@sil
2020206_en_6_8_100,2020206_en_6_8_100	@voice
2020206_en_6_8_101,2020206_en_6_8_101	@em
2020206_en_6_8_102,2020206_en_6_8_102	my
2020206_en_6_8_103,2020206_en_6_8_103	drink
2020206_en_6_8_104,2020206_en_6_8_104	@breath
2020206_en_6_8_105,2020206_en_6_8_105	bye
2020207_en_5_7_100,2020207_en_5_7_100	i
2020207_en_5_7_101,2020207_en_5_7_101	i
2020207_en_5_7_102,2020207_en_5_7_102	my
2020207_en_5_7_103,2020207_en_5_7_103	my
2020207_en_5_7_104,2020207_en_5_7_104	@voice
2020207_en_6_8_100,2020207_en_6_8_100	@voice
2020207_en_6_8_101,2020207_en_6_8_101	yes
2020207_en_6_8_102,2020207_en_6_8_102	@voice
2020207_en_6_8_103,2020207_en_6_8_103	@e
2020207_en_6_8_104,2020207_en_6_8_104	yes
2020209_en_5_7_100,2020209_en_5_7_100	@em
2020209_en_5_7_101,2020209_en_5_7_101	@breath
2020209_en_5_7_102,2020209_en_5_7_102	i'm
2020209_en_5_7_103,2020209_en_5_7_103	@uh
2020209_en_5_7_104,2020209_en_5_7_104	@breath
2020209_en_6_8_100,2020209_en_6_8_100	my
2020209_en_6_8_101,2020209_en_6_8_101	@e
2020209_en_6_8_102,2020209_en_6_8_102	@breath
2020209_en_6_8_103,2020209_en_6_8_103	@e
2020209_en_6_8_104,2020209_en_6_8_104	@voice
2020209_en_6_8_105,2020209_en_6_8_105	bye
2020210_en_5_7_100,2020210_en_5_7_100	i
2020210_en_5_7_101,2020210_en_5_7_101	i
2020210_en_5_7_102,2020210_en_5_7_102	@ns
2020210_en_5_7_103,2020210_en_5_7_103	favourite
2020210_en_5_7_104,2020210_en_5_7_104	subject
2020210_en_6_8_100,2020210_en_6_8_100	my
2020210_en_6_8_101,2020210_en_6_8_101	ye-
2020210_en_6_8_102,2020210_en_6_8_102	@e
2020210_en_6_8_103,2020210_en_6_8_103	@e
2020210_en_6_8_104,2020210_en_6_8_104	@breath
2020210_en_6_8_105,2020210_en_6_8_105	bye
2020213_en_5_7_100,2020213_en_5_7_100	@e
2020213_en_5_7_101,2020213_en_5_7_101	live
2020213_en_5_7_102,2020213_en_5_7_102	-y
2020213_en_5_7_103,2020213_en_5_7_103	@e
2020213_en_5_7_104,2020213_en_5_7_104	my
2020213_en_6_8_100,2020213_en_6_8_100	@e
2020213_en_6_8_101,2020213_en_6_8_101	my
2020213_en_6_8_102,2020213_en_6_8_102	my
2020213_en_6_8_103,2020213_en_6_8_103	@e
2020213_en_6_8_104,2020213_en_6_8_104	@breath
2020213_en_6_8_105,2020213_en_6_8_105	goodbye
2020214_en_5_7_100,2020214_en_5_7_100	am
2020214_en_5_7_101,2020214_en_5_7_101	live
2020214_en_5_7_102,2020214_en_5_7_102	hobbies
2020214_en_5_7_103,2020214_en_5_7_103	@breath
2020214_en_6_8_100,2020214_en_6_8_100	
2020214_en_6_8_101,2020214_en_6_8_101	i
2020214_en_6_8_102,2020214_en_6_8_102	@voice
2020214_en_6_8_103,2020214_en_6_8_103	@bkg
2020214_en_6_8_104,2020214_en_6_8_104	@sil
2020214_en_6_8_105,2020214_en_6_8_105	bye
2020216_en_5_7_100,2020216_en_5_7_100	old
2020216_en_5_7_101,2020216_en_5_7_101	liv-
2020216_en_5_7_102,2020216_en_5_7_102	is
2020216_en_5_7_103,2020216_en_5_7_103	@voice
2020216_en_5_7_104,2020216_en_5_7_104	my
2020216_en_6_8_100,2020216_en_6_8_100	@ou
2020216_en_6_8_101,2020216_en_6_8_101	i
2020216_en_6_8_102,2020216_en_6_8_102	-za
2020216_en_6_8_103,2020216_en_6_8_103	@bkg
2020216_en_6_8_104,2020216_en_6_8_104	
2020216_en_6_8_105,2020216_en_6_8_105	bye
2020217_en_5_7_100,2020217_en_5_7_100	@bkg
2020217_en_5_7_101,2020217_en_5_7_101	i
2020217_en_5_7_102,2020217_en_5_7_102	@voice
2020217_en_5_7_103,2020217_en_5_7_103	my
2020217_en_5_7_104,2020217_en_5_7_104	my
2020217_en_6_8_100,2020217_en_6_8_100	i
2020217_en_6_8_101,2020217_en_6_8_101	@voice
2020217_en_6_8_102,2020217_en_6_8_102	@voice
2020217_en_6_8_103,2020217_en_6_8_103	@breath
2020217_en_6_8_104,2020217_en_6_8_104	@ns
2020217_en_6_8_105,2020217_en_6_8_105	@voice
2020219_en_5_7_100,2020219_en_5_7_100	@voice
2020219_en_5_7_101,2020219_en_5_7_101	@voice
2020219_en_5_7_102,2020219_en_5_7_102	@breath
2020219_en_5_7_103,2020219_en_5_7_103	
2020219_en_5_7_104,2020219_en_5_7_104	@voice
2020219_en_6_8_100,2020219_en_6_8_100	my
2020219_en_6_8_101,2020219_en_6_8_101	yes
2020219_en_6_8_102,2020219_en_6_8_102	pizza
2020219_en_6_8_103,2020219_en_6_8_103	@ns
2020219_en_6_8_104,2020219_en_6_8_104	
2020219_en_6_8_105,2020219_en_6_8_105	bye
2020220_en_5_7_100,2020220_en_5_7_100	eleven
2020220_en_5_7_101,2020220_en_5_7_101	@breath
2020220_en_5_7_102,2020220_en_5_7_102	my
2020220_en_5_7_103,2020220_en_5_7_103	@breath
2020220_en_5_7_104,2020220_en_5_7_104	my
2020220_en_6_8_100,2020220_en_6_8_100	@eh
2020220_en_6_8_101,2020220_en_6_8_101	i
2020220_en_6_8_102,2020220_en_6_8_102	tomato
2020220_en_6_8_103,2020220_en_6_8_103	i
2020220_en_6_8_104,2020220_en_6_8_104	@breath
2020220_en_6_8_105,2020220_en_6_8_105	bye
2020222_en_5_7_100,2020222_en_5_7_100	ten
2020222_en_5_7_101,2020222_en_5_7_101	in
2020222_en_5_7_102,2020222_en_5_7_102	-by
2020222_en_5_7_103,2020222_en_5_7_103	-rite
2020222_en_5_7_104,2020222_en_5_7_104	@voice
2020222_en_6_8_100,2020222_en_6_8_100	@voice
2020222_en_6_8_101,2020222_en_6_8_101	yes
2020222_en_6_8_102,2020222_en_6_8_102	@voice
2020222_en_6_8_103,2020222_en_6_8_103	
2020222_en_6_8_104,2020222_en_6_8_104	@voice
2020222_en_6_8_105,2020222_en_6_8_105	-ye
2020301_en_5_7_100,2020301_en_5_7_100	@e
2020301_en_5_7_101,2020301_en_5_7_101	i
2020301_en_5_7_102,2020301_en_5_7_102	my
2020301_en_5_7_103,2020301_en_5_7_103	my
2020301_en_6_8_100,2020301_en_6_8_100	thank
2020301_en_6_8_101,2020301_en_6_8_101	yes
2020301_en_6_8_102,2020301_en_6_8_102	i
2020301_en_6_8_103,2020301_en_6_8_103	my
2020301_en_6_8_104,2020301_en_6_8_104	@voice
2020301_en_6_8_105,2020301_en_6_8_105	bye
2020303_en_5_7_100,2020303_en_5_7_100	@breath
2020303_en_5_7_101,2020303_en_5_7_101	live
2020303_en_5_7_102,2020303_en_5_7_102	
2020303_en_5_7_103,2020303_en_5_7_103	my
2020303_en_6_8_100,2020303_en_6_8_100	my
2020303_en_6_8_101,2020303_en_6_8_101	
2020303_en_6_8_102,2020303_en_6_8_102	@voice
2020303_en_6_8_103,2020303_en_6_8_103	@m
2020303_en_6_8_104,2020303_en_6_8_104	@voice
2020303_en_6_8_105,2020303_en_6_8_105	@bkg
2020305_en_5_7_100,2020305_en_5_7_100	
2020305_en_5_7_101,2020305_en_5_7_101	i
2020305_en_5_7_102,2020305_en_5_7_102	@voice
2020305_en_5_7_103,2020305_en_5_7_103	
2020305_en_5_7_104,2020305_en_5_7_104	@voice
2020305_en_6_8_100,2020305_en_6_8_100	hello
2020305_en_6_8_101,2020305_en_6_8_101	pizza
2020305_en_6_8_102,2020305_en_6_8_102	an
2020305_en_6_8_103,2020305_en_6_8_103	coca
2020305_en_6_8_104,2020305_en_6_8_104	
2020307_en_5_7_100,2020307_en_5_7_100	i'm
2020307_en_5_7_101,2020307_en_5_7_101	i
2020307_en_5_7_102,2020307_en_5_7_102	i'm
2020307_en_5_7_103,2020307_en_5_7_103	my
2020307_en_5_7_104,2020307_en_5_7_104	
2020307_en_6_8_100,2020307_en_6_8_100	@eh
2020307_en_6_8_101,2020307_en_6_8_101	@bkg
2020307_en_6_8_102,2020307_en_6_8_102	
2020307_en_6_8_103,2020307_en_6_8_103	@em
2020307_en_6_8_104,2020307_en_6_8_104	@voice
2020307_en_6_8_105,2020307_en_6_8_105	@voice
2020308_en_5_7_100,2020308_en_5_7_100	@bkg
2020308_en_5_7_101,2020308_en_5_7_101	@bkg
2020308_en_5_7_102,2020308_en_5_7_102	hobby
2020308_en_5_7_103,2020308_en_5_7_103	favourite
2020308_en_5_7_104,2020308_en_5_7_104	my
2020308_en_6_8_100,2020308_en_6_8_100	@voice
2020308_en_6_8_101,2020308_en_6_8_101	i
2020308_en_6_8_102,2020308_en_6_8_102	pizza
2020308_en_6_8_103,2020308_en_6_8_103	yes
2020308_en_6_8_104,2020308_en_6_8_104	@voice
2020308_en_6_8_105,2020308_en_6_8_105	@ns
2020310_en_5_7_100,2020310_en_5_7_100	fine
2020310_en_5_7_101,2020310_en_5_7_101	@voice
2020310_en_5_7_102,2020310_en_5_7_102	
2020310_en_5_7_103,2020310_en_5_7_103	@e
2020310_en_5_7_104,2020310_en_5_7_104	what
2020310_en_6_8_100,2020310_en_6_8_100	
2020310_en_6_8_101,2020310_en_6_8_101	@voice
2020310_en_6_8_102,2020310_en_6_8_102	
2020310_en_6_8_103,2020310_en_6_8_103	yes
2020310_en_6_8_104,2020310_en_6_8_104	@breath
2020310_en_6_8_105,2020310_en_6_8_105	thank
2020311_en_5_7_100,2020311_en_5_7_100	-m
2020311_en_5_7_101,2020311_en_5_7_101	
2020311_en_5_7_102,2020311_en_5_7_102	my
2020311_en_5_7_103,2020311_en_5_7_103	my
2020311_en_5_7_104,2020311_en_5_7_104	@sil
2020311_en_6_8_100,2020311_en_6_8_100	-ine
2020311_en_6_8_101,2020311_en_6_8_101	@breath
2020311_en_6_8_102,2020311_en_6_8_102	@em
2020311_en_6_8_103,2020311_en_6_8_103	my
2020311_en_6_8_104,2020311_en_6_8_104	@voice
2020311_en_6_8_105,2020311_en_6_8_105	@voice
2020313_en_5_7_100,2020313_en_5_7_100	@breath
2020313_en_5_7_101,2020313_en_5_7_101	@voice
2020313_en_5_7_102,2020313_en_5_7_102	my
2020313_en_5_7_103,2020313_en_5_7_103	@breath
2020313_en_5_7_104,2020313_en_5_7_104	my
2020313_en_6_8_101,2020313_en_6_8_101	@e
2020313_en_6_8_102,2020313_en_6_8_102	@em
2020313_en_6_8_103,2020313_en_6_8_103	@breath
2020313_en_6_8_104,2020313_en_6_8_104	@ehm
2020313_en_6_8_105,2020313_en_6_8_105	@voice
2020314_en_5_7_100,2020314_en_5_7_100	fine
2020314_en_5_7_101,2020314_en_5_7_101	@e
2020314_en_5_7_102,2020314_en_5_7_102	
2020314_en_5_7_103,2020314_en_5_7_103	
2020314_en_5_7_104,2020314_en_5_7_104	@breath
2020314_en_6_8_100,2020314_en_6_8_100	fine
2020314_en_6_8_101,2020314_en_6_8_101	pizza
2020314_en_6_8_102,2020314_en_6_8_102	hello
2020314_en_6_8_103,2020314_en_6_8_103	@voice
2020314_en_6_8_104,2020314_en_6_8_104	@eh
2020314_en_6_8_105,2020314_en_6_8_105	@voice
2020316_en_5_7_100,2020316_en_5_7_100	fine
2020316_en_5_7_101,2020316_en_5_7_101	@voice
2020316_en_5_7_102,2020316_en_5_7_102	-is
2020316_en_5_7_103,2020316_en_5_7_103	my
2020316_en_5_7_104,2020316_en_5_7_104	@ns
2020316_en_6_8_100,2020316_en_6_8_100	fine
2020316_en_6_8_101,2020316_en_6_8_101	@e
2020316_en_6_8_102,2020316_en_6_8_102	
2020316_en_6_8_103,2020316_en_6_8_103	@voice
2020316_en_6_8_105,2020316_en_6_8_105	@eh
2020317_en_5_7_100,2020317_en_5_7_100	thank
2020317_en_5_7_101,2020317_en_5_7_101	i
2020317_en_5_7_102,2020317_en_5_7_102	-bis
2020317_en_5_7_103,2020317_en_5_7_103	@breath
2020317_en_5_7_104,2020317_en_5_7_104	favourite
2020317_en_6_8_100,2020317_en_6_8_100	-ine
2020317_en_6_8_101,2020317_en_6_8_101	ye-
2020317_en_6_8_102,2020317_en_6_8_102	i
2020317_en_6_8_103,2020317_en_6_8_103	
2020317_en_6_8_105,2020317_en_6_8_105	-ye
2020319_en_5_7_100,2020319_en_5_7_100	@voice
2020319_en_5_7_101,2020319_en_5_7_101	@voice
2020319_en_5_7_102,2020319_en_5_7_102	my
2020319_en_5_7_103,2020319_en_5_7_103	@voice
2020319_en_5_7_104,2020319_en_5_7_104	@ns
2020319_en_6_8_100,2020319_en_6_8_100	@voice
2020319_en_6_8_101,2020319_en_6_8_101	yes
2020319_en_6_8_102,2020319_en_6_8_102	-za
2020319_en_6_8_103,2020319_en_6_8_103	my
2020319_en_6_8_105,2020319_en_6_8_105	@voice
2020320_en_5_7_100,2020320_en_5_7_100	i
2020320_en_5_7_101,2020320_en_5_7_101	@voice
2020320_en_5_7_102,2020320_en_5_7_102	hobbies
2020320_en_5_7_103,2020320_en_5_7_103	my
2020320_en_5_7_104,2020320_en_5_7_104	my
2020320_en_6_8_100,2020320_en_6_8_100	@voice
2020320_en_6_8_101,2020320_en_6_8_101	i
2020320_en_6_8_102,2020320_en_6_8_102	@voice
2020320_en_6_8_103,2020320_en_6_8_103	yes
2020320_en_6_8_105,2020320_en_6_8_105	@voice
2020401_en_5_7_100,2020401_en_5_7_100	@bkg
2020401_en_5_7_101,2020401_en_5_7_101	@voice
2020401_en_5_7_102,2020401_en_5_7_102	hobby
2020401_en_5_7_103,2020401_en_5_7_103	@voice
2020401_en_5_7_104,2020401_en_5_7_104	my
2020401_en_6_8_100,2020401_en_6_8_100	@em
2020401_en_6_8_101,2020401_en_6_8_101	@voice
2020401_en_6_8_102,2020401_en_6_8_102	
2020401_en_6_8_103,2020401_en_6_8_103	no
2020402_en_5_7_100,2020402_en_5_7_100	@bkg
2020402_en_5_7_101,2020402_en_5_7_101	@voice
2020402_en_5_7_102,2020402_en_5_7_102	my
2020402_en_5_7_103,2020402_en_5_7_103	@voice
2020402_en_5_7_104,2020402_en_5_7_104	my
2020402_en_6_8_100,2020402_en_6_8_100	@voice
2020402_en_6_8_101,2020402_en_6_8_101	@breath
2020402_en_6_8_102,2020402_en_6_8_102	@eh
2020402_en_6_8_103,2020402_en_6_8_103	@breath
2020402_en_6_8_105,2020402_en_6_8_105	@voice
2020404_en_5_7_100,2020404_en_5_7_100	fine
2020404_en_5_7_101,2020404_en_5_7_101	i'm
2020404_en_5_7_102,2020404_en_5_7_102	
2020404_en_5_7_103,2020404_en_5_7_103	-y
2020404_en_5_7_104,2020404_en_5_7_104	my
2020404_en_6_8_100,2020404_en_6_8_100	fine
2020404_en_6_8_101,2020404_en_6_8_101	@voice
2020404_en_6_8_102,2020404_en_6_8_102	@eh
2020404_en_6_8_103,2020404_en_6_8_103	yes
2020404_en_6_8_105,2020404_en_6_8_105	-ye
2020405_en_5_7_100,2020405_en_5_7_100	@e
2020405_en_5_7_101,2020405_en_5_7_101	i
2020405_en_5_7_102,2020405_en_5_7_102	@voice
2020405_en_5_7_103,2020405_en_5_7_103	my
2020405_en_5_7_104,2020405_en_5_7_104	favourite
2020407_en_5_7_100,2020407_en_5_7_100	you
2020407_en_5_7_101,2020407_en_5_7_101	in
2020407_en_5_7_102,2020407_en_5_7_102	hobbies
2020407_en_5_7_103,2020407_en_5_7_103	-avorite
2020407_en_5_7_104,2020407_en_5_7_104	@breath
2020407_en_6_8_100,2020407_en_6_8_100	
2020407_en_6_8_101,2020407_en_6_8_101	
2020407_en_6_8_102,2020407_en_6_8_102	-za
2020407_en_6_8_103,2020407_en_6_8_103	@em
2020407_en_6_8_105,2020407_en_6_8_105	@eh
2020408_en_5_7_100,2020408_en_5_7_100	@bkg
2020408_en_5_7_101,2020408_en_5_7_101	@voice
2020408_en_5_7_104,2020408_en_5_7_104	@voice
2020408_en_6_8_100,2020408_en_6_8_100	
2020408_en_6_8_101,2020408_en_6_8_101	yes
2020408_en_6_8_102,2020408_en_6_8_102	@eh
2020408_en_6_8_103,2020408_en_6_8_103	@em
2020408_en_6_8_105,2020408_en_6_8_105	bye
2020410_en_5_7_100,2020410_en_5_7_100	@voice
2020410_en_5_7_101,2020410_en_5_7_101	@voice
2020410_en_5_7_102,2020410_en_5_7_102	my
2020410_en_5_7_103,2020410_en_5_7_103	favourite
2020410_en_5_7_104,2020410_en_5_7_104	@sil
2020410_en_6_8_100,2020410_en_6_8_100	@ns
2020410_en_6_8_101,2020410_en_6_8_101	@em
2020410_en_6_8_102,2020410_en_6_8_102	a
2020410_en_6_8_103,2020410_en_6_8_103	my
2020411_en_5_7_100,2020411_en_5_7_100	@bkg
2020411_en_5_7_101,2020411_en_5_7_101	@voice
2020411_en_5_7_102,2020411_en_5_7_102	my
2020411_en_5_7_103,2020411_en_5_7_103	
