wav_filename,wav_filesize,transcript
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007256/myst_007256_2014-09-29_14-04-01_MX_1.2/myst_007256_2014-09-29_14-04-01_MX_1.2_016.wav,446914,that the water <unk> gets added of weight <unk> so then it weight more because you're adding more things into the water
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996712/myst_996712_2011-21-01_00-00-00_MS_3.1/myst_996712_2011-21-01_00-00-00_MS_3.1_017.wav,369036,it means that like they're small i think and they're like it's a good um tool that you should use
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004033/myst_004033_2014-01-08_09-02-17_EE_2.3/myst_004033_2014-01-08_09-02-17_EE_2.3_028.wav,159898,it's both the circuit with lighting the bulbs with this is a parallel circuit
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014018/myst_014018_2014-01-10_12-42-12_MX_2.2/myst_014018_2014-01-10_12-42-12_MX_2.2_014.wav,93180,the third one is more concentrated than the second
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004016/myst_004016_2013-12-17_09-20-30_EE_2.2/myst_004016_2013-12-17_09-20-30_EE_2.2_002.wav,97842,we have been learning about parallel and series circuit
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990353/myst_990353_2009-02-04_00-00-00_MS_1.3/myst_990353_2009-02-04_00-00-00_MS_1.3_045.wav,129164,all around the paper or only the part with the hands on it
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990046/myst_990046_2008-30-04_00-00-00_MS_1.3/myst_990046_2008-30-04_00-00-00_MS_1.3_104.wav,146636,yeah cause they were measuring not accurate cause
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005012/myst_005012_2014-02-24_10-52-29_MX_4.1/myst_005012_2014-02-24_10-52-29_MX_4.1_038.wav,63918,i think there it's a chemical reaction
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990082/myst_990082_2008-01-05_00-00-00_MS_2.3/myst_990082_2008-01-05_00-00-00_MS_2.3_016.wav,233164,uh you weight it with uh it just um with no water in it first
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995005/myst_995005_2008-06-02_00-00-00_ME_2.2/myst_995005_2008-06-02_00-00-00_ME_2.2_060.wav,329484,um there wasn't a switch but it was the cords connecting and you push it and it will turn on if you let go of it and you pull it away and it will stop
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013027/myst_013027_2013-12-05_14-12-43_EE_1.4/myst_013027_2013-12-05_14-12-43_EE_1.4_003.wav,116774,it's a candle and a fire on top of it
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018219/myst_018219_2014-09-30_08-58-49_LS_1.1/myst_018219_2014-09-30_08-58-49_LS_1.1_004.wav,147616,uh all the parts of the earth on a car
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990024/myst_990024_2008-06-05_00-00-00_MS_3.1/myst_990024_2008-06-05_00-00-00_MS_3.1_024.wav,18412,okay
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004024/myst_004024_2014-02-10_14-28-40_EE_4.1/myst_004024_2014-02-10_14-28-40_EE_4.1_015.wav,198682,it is magnetizing it by a bunch of energy flowing around
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004026/myst_004026_2013-12-03_10-19-27_EE_1.4/myst_004026_2013-12-03_10-19-27_EE_1.4_014.wav,69826,give off light and heat
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990001/myst_990001_2008-18-04_00-00-00_ME_1.2/myst_990001_2008-18-04_00-00-00_ME_1.2_058.wav,100172,it i can sort of feel them pushing apart
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014014/myst_014014_2014-01-28_12-46-00_MX_3.2/myst_014014_2014-01-28_12-46-00_MX_3.2_003.wav,72820,the difference is there is residue
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990024/myst_990024_2008-06-05_00-00-00_MS_3.1/myst_990024_2008-06-05_00-00-00_MS_3.1_082.wav,254060,most it was six and to six to ten most six and nine and ten six nine and ten
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007081/myst_007081_2014-03-18_07-19-21_EE_1.4/myst_007081_2014-03-18_07-19-21_EE_1.4_029.wav,431606,gas and coal different because one give law one is gives us fuel to make the coal by on the coal doesn't give up fire
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013031/myst_013031_2014-04-22_14-11-01_LS_1.3/myst_013031_2014-04-22_14-11-01_LS_1.3_017.wav,69452,no i do not
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002033/myst_002033_2014-04-30_10-33-09_LS_4.2/myst_002033_2014-04-30_10-33-09_LS_4.2_027.wav,179486,it backs away because of the skunk smell
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002120/myst_002120_2014-03-05_09-45-04_LS_1.3/myst_002120_2014-03-05_09-45-04_LS_1.3_023.wav,88842,i think they eat meats plants
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996436/myst_996436_2009-21-09_00-00-00_VB_2.2/myst_996436_2009-21-09_00-00-00_VB_2.2_027.wav,401516,it shows you what where the where the the capacity and the passengers meet up on the graph
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990044/myst_990044_2008-16-05_00-00-00_MS_4.3/myst_990044_2008-16-05_00-00-00_MS_4.3_086.wav,212908,um no we put the like if it was ten o'clock we wrote ten o'clock
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990039/myst_990039_2008-07-05_00-00-00_MS_3.1/myst_990039_2008-07-05_00-00-00_MS_3.1_081.wav,191820,mmm well we did rock gravel and um grams
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013020/myst_013020_2014-05-28_10-46-24_LS_3.3/myst_013020_2014-05-28_10-46-24_LS_3.3_004.wav,321508,this is part of the system so and the main part is sort of the heart and where the blood and the air goes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/986609/myst_986609_2010-02-04_00-00-00_WA_1.2/myst_986609_2010-02-04_00-00-00_WA_1.2_026.wav,22572,yes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995731/myst_995731_2011-02-03_00-00-00_ME_3.3/myst_995731_2011-02-03_00-00-00_ME_3.3_002.wav,259500,we've been t we've been telling the differences between parelar circuits and series circuits
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997287/myst_997287_2009-15-01_00-00-00_ME_4.1/myst_997287_2009-15-01_00-00-00_ME_4.1_049.wav,377004,electromagnets you can turn on and off um by a switch and then per permanent magnets you can never turn on and off it's just it's always on
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996438/myst_996438_2009-10-09_00-00-00_VB_1.2/myst_996438_2009-10-09_00-00-00_VB_1.2_021.wav,285772,smaller penny smaller kind of coin or paperclip or more paperclip
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005016/myst_005016_2014-02-03_09-44-56_MX_1.3/myst_005016_2014-02-03_09-44-56_MX_1.3_008.wav,63766,marnie i cannot see the picture
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990374/myst_990374_2009-30-04_00-00-00_ME_3.1/myst_990374_2009-30-04_00-00-00_ME_3.1_009.wav,34028,right
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013015/myst_013015_2013-12-11_13-32-08_EE_2.1/myst_013015_2013-12-11_13-32-08_EE_2.1_011.wav,46748,a switch
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997674/myst_997674_2011-24-02_00-00-00_ME_4.2/myst_997674_2011-24-02_00-00-00_ME_4.2_001.wav,33676,that was chip
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990047/myst_990047_2008-09-05_00-00-00_MS_3.2/myst_990047_2008-09-05_00-00-00_MS_3.2_026.wav,239116,um water how much math
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018214/myst_018214_2014-11-12_09-22-35_LS_3.3/myst_018214_2014-11-12_09-22-35_LS_3.3_019.wav,74396,hi welcome back
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012018/myst_012018_2014-02-10_09-38-15_SRL_1.1/myst_012018_2014-02-10_09-38-15_SRL_1.1_003.wav,225968,soil can be made from humus different sizes of rocks and earth material like leaves and other stuff
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988444/myst_988444_2009-08-12_00-00-00_VB_2.3/myst_988444_2009-08-12_00-00-00_VB_2.3_033.wav,30828,what
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005016/myst_005016_2014-02-03_09-44-56_MX_1.3/myst_005016_2014-02-03_09-44-56_MX_1.3_028.wav,290196,i think we talked about everything mixture and solutions that were on and separating them through the mixture
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004032/myst_004032_2013-12-17_09-32-54_EE_2.2/myst_004032_2013-12-17_09-32-54_EE_2.2_057.wav,114968,there are two batteries in both of them
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996430/myst_996430_2009-14-09_00-00-00_VB_2.1/myst_996430_2009-14-09_00-00-00_VB_2.1_010.wav,97164,it wouldn't really make a difference
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990041/myst_990041_2008-09-05_00-00-00_MS_3.3/myst_990041_2008-09-05_00-00-00_MS_3.3_148.wav,21932,the liquid
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022202/myst_022202_2014-12-16_11-49-50_LS_1.3/myst_022202_2014-12-16_11-49-50_LS_1.3_018.wav,77592,consumer or human
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004012/myst_004012_2014-01-22_09-20-59_EE_3.1/myst_004012_2014-01-22_09-20-59_EE_3.1_024.wav,42140,iron
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996416/myst_996416_2009-30-09_00-00-00_VB_3.4/myst_996416_2009-30-09_00-00-00_VB_3.4_002.wav,77996,we haven't been doing anything yet
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004026/myst_004026_2013-11-19_09-42-57_EE_1.2/myst_004026_2013-11-19_09-42-57_EE_1.2_005.wav,254200,the d cell and um the the d cell must be um connected to the motor and so as well as the positive
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995007/myst_995007_2008-20-02_00-00-00_ME_2.4/myst_995007_2008-20-02_00-00-00_ME_2.4_046.wav,113900,yes uh huh yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995738/myst_995738_2011-16-02_00-00-00_ME_2.2/myst_995738_2011-16-02_00-00-00_ME_2.2_025.wav,85548,a motor
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005026/myst_005026_2014-02-03_10-25-40_MX_1.3/myst_005026_2014-02-03_10-25-40_MX_1.3_017.wav,101044,properties
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002307/myst_002307_2015-04-21_09-22-54_LS_3.1/myst_002307_2015-04-21_09-22-54_LS_3.1_005.wav,72776,this is a pinnate leaf
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002030/myst_002030_2014-03-11_12-55-24_LS_2.1/myst_002030_2014-03-11_12-55-24_LS_2.1_091.wav,325902,no if the plant didn't make it's own food it wouldn't survive but it does not need to get food it makes its own
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996226/myst_996226_2008-08-12_00-00-00_MS_2.1/myst_996226_2008-08-12_00-00-00_MS_2.1_050.wav,387756,it probably it wouldn't it the number wouldn't be lower or higher it would be just right so it'd be easier
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996289/myst_996289_2008-18-12_00-00-00_MS_3.1/myst_996289_2008-18-12_00-00-00_MS_3.1_062.wav,55212,and this equals that
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990041/myst_990041_2008-09-05_00-00-00_MS_3.3/myst_990041_2008-09-05_00-00-00_MS_3.3_122.wav,175532,um this would be like our uh
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990062/myst_990062_2008-13-05_00-00-00_MS_4.1/myst_990062_2008-13-05_00-00-00_MS_4.1_030.wav,22924,yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/008065/myst_008065_2014-04-09_08-29-09_EE_1.4/myst_008065_2014-04-09_08-29-09_EE_1.4_009.wav,33892,heat
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004028/myst_004028_2013-12-03_09-51-36_EE_1.4/myst_004028_2013-12-03_09-51-36_EE_1.4_013.wav,147872,the energy from your hand is beating on the drums and that make sound
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996419/myst_996419_2009-02-10_00-00-00_VB_3.4/myst_996419_2009-02-10_00-00-00_VB_3.4_005.wav,24876,okay
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012032/myst_012032_2013-12-20_09-11-12_MX_4.1/myst_012032_2013-12-20_09-11-12_MX_4.1_046.wav,38028,no
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002119/myst_002119_2014-03-21_08-40-35_LS_2.3/myst_002119_2014-03-21_08-40-35_LS_2.3_028.wav,180080,i think the human has the most cells because the human is bigger
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013030/myst_013030_2013-12-05_13-56-36_EE_1.4/myst_013030_2013-12-05_13-56-36_EE_1.4_013.wav,120332,i don't know how it sounded i didn't hear anything
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997231/myst_997231_2009-22-01_00-00-00_ME_4.3/myst_997231_2009-22-01_00-00-00_ME_4.3_023.wav,157708,well you can't turn it off or on if you want it to drop you'll have to pull it off
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013013/myst_013013_2014-05-05_09-12-56_LS_2.1/myst_013013_2014-05-05_09-12-56_LS_2.1_054.wav,136306,it has every single thing it needs
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004011/myst_004011_2014-02-10_14-06-32_EE_4.1/myst_004011_2014-02-10_14-06-32_EE_4.1_009.wav,132570,they're just spinning around
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013234/myst_013234_2015-01-23_12-17-38_EE_2.2/myst_013234_2015-01-23_12-17-38_EE_2.2_015.wav,48622,parallel
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014018/myst_014018_2014-02-07_12-30-07_MX_4.1/myst_014018_2014-02-07_12-30-07_MX_4.1_037.wav,218206,it started fizzing so and when it's fizzing like that it shows that a chemical reaction is taking place
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007082/myst_007082_2014-02-04_12-47-45_EE_1.1/myst_007082_2014-02-04_12-47-45_EE_1.1_021.wav,376558,if you click the d cell the battery turns around and then the little blue dots attract back to the positive
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013033/myst_013033_2014-04-24_13-50-24_LS_1.3/myst_013033_2014-04-24_13-50-24_LS_1.3_016.wav,138388,to be an herbivore means you eat only plants
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007252/myst_007252_2015-02-18_07-41-50_LS_1.3/myst_007252_2015-02-18_07-41-50_LS_1.3_010.wav,183452,they eat the producers food like a boss
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013251/myst_013251_2015-01-23_12-40-22_EE_2.3/myst_013251_2015-01-23_12-40-22_EE_2.3_018.wav,211300,the other light bulb still light uh but because it's a parallel circuit
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022209/myst_022209_2015-01-15_11-40-45_LS_2.1/myst_022209_2015-01-15_11-40-45_LS_2.1_007.wav,171790,we were growing to see how it how it is affected by how much light it has
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996416/myst_996416_2009-02-09_00-00-00_VB_1.1/myst_996416_2009-02-09_00-00-00_VB_1.1_006.wav,214284,well when you hold it up and then drop it the gravity is pushing it down so it can move back and forth
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997690/myst_997690_2011-06-01_00-00-00_ME_1.2/myst_997690_2011-06-01_00-00-00_ME_1.2_002.wav,478476,we've been doing stuff with magnets and um stuff like like um magnetism and all that type of stuff
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990388/myst_990388_2009-17-04_00-00-00_ME_2.2/myst_990388_2009-17-04_00-00-00_ME_2.2_017.wav,120812,i think you're really nice and um
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002275/myst_002275_2015-03-19_10-05-58_LS_1.1/myst_002275_2015-03-19_10-05-58_LS_1.1_020.wav,237470,this is about the tundra animals the animals in the tundra and the food web
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014020/myst_014020_2014-01-09_12-46-13_MX_2.1/myst_014020_2014-01-09_12-46-13_MX_2.1_020.wav,78786,adding different ingredient
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007082/myst_007082_2014-02-04_12-47-45_EE_1.1/myst_007082_2014-02-04_12-47-45_EE_1.1_012.wav,287784,i think it means that they receive energy from the wires or the battery
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990083/myst_990083_2008-05-05_00-00-00_MS_2.3/myst_990083_2008-05-05_00-00-00_MS_2.3_056.wav,150348,the water inside the sponge cause we wanted to see how much the sponge could suck up
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013042/myst_013042_2013-11-20_10-19-12_EE_1.2/myst_013042_2013-11-20_10-19-12_EE_1.2_010.wav,455842,i noticed that when the switch is straight like closed that the little flag turns around and around but when it is open stops turning around and around
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990504/myst_990504_2010-03-02_00-00-00_WA_2.2/myst_990504_2010-03-02_00-00-00_WA_2.2_026.wav,130412,the blue water just mostly stays in the vial
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002102/myst_002102_2014-03-10_13-41-39_LS_2.1/myst_002102_2014-03-10_13-41-39_LS_2.1_009.wav,330502,little tiny pieces of yeast like and they're all in one big group like none of them are separated
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996700/myst_996700_2011-28-01_00-00-00_MS_4.2/myst_996700_2011-28-01_00-00-00_MS_4.2_032.wav,103308,um it goes up gov and it goes down
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007084/myst_007084_2014-03-20_12-45-45_EE_2.2/myst_007084_2014-03-20_12-45-45_EE_2.2_007.wav,54640,pathway's
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990058/myst_990058_2008-22-04_00-00-00_MS_1.2/myst_990058_2008-22-04_00-00-00_MS_1.2_084.wav,34636,no
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995311/myst_995311_2009-08-04_00-00-00_ME_3.3/myst_995311_2009-08-04_00-00-00_ME_3.3_006.wav,412556,they um what's special about the circuits are they make equal power and they are closed instead of open
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014013/myst_014013_2014-02-11_12-41-40_MX_4.2/myst_014013_2014-02-11_12-41-40_MX_4.2_008.wav,325984,well the reactants and the products the reactant was the um calcium chloride and the baking soda and the product was a chemical reaction
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007088/myst_007088_2014-02-04_13-06-26_EE_1.1/myst_007088_2014-02-04_13-06-26_EE_1.1_037.wav,80666,bye mornie see you next time
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012021/myst_012021_2014-03-11_10-37-42_SRL_3.2/myst_012021_2014-03-11_10-37-42_SRL_3.2_009.wav,66352,they're not
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018214/myst_018214_2014-10-15_14-38-13_LS_2.1/myst_018214_2014-10-15_14-38-13_LS_2.1_057.wav,102064,because it doesn't have
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990042/myst_990042_2008-14-05_00-00-00_MS_4.1/myst_990042_2008-14-05_00-00-00_MS_4.1_006.wav,13068,yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007093/myst_007093_2014-02-26_12-39-02_EE_1.3/myst_007093_2014-02-26_12-39-02_EE_1.3_017.wav,384612,um conducting materials are helpful but the rest of that aren't where it's to other way over can you tell that marnie
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005025/myst_005025_2014-01-30_09-55-05_MX_1.2/myst_005025_2014-01-30_09-55-05_MX_1.2_029.wav,291562,this time the salt dissolves and is not going to be separated
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007088/myst_007088_2014-04-24_09-22-08_EE_3.1/myst_007088_2014-04-24_09-22-08_EE_3.1_025.wav,55318,please don't
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997679/myst_997679_2011-24-02_00-00-00_ME_4.2/myst_997679_2011-24-02_00-00-00_ME_4.2_019.wav,167756,by recording the number of wraps and the number of washers it picks up
